"dataset","paper_method","gpu","seed","epochs","runtime_mins","run_id","project","run_name","raw_method","ppo_used"
"PRESUPPOSITIONS_AS_NLI","StablePrompt-PPO","A100","3.0","30.0","4.82","ptil59mq","GFB_BBH_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s3","Unknown","True"
"PRESUPPOSITIONS_AS_NLI","StablePrompt-PPO","A100","42.0","30.0","4.92","f0n1l9sk","GFB_BBH_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s42","Unknown","True"
"PRESUPPOSITIONS_AS_NLI","StablePrompt-PPO","A100","6.0","30.0","9.68","i9szapae","GFB_BBH_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s6","Unknown","True"
"PROFESSIONAL_ACCOUNTING","StablePrompt-PPO","A100","3.0","30.0","6.07","m32qh35f","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5","StablePrompt-PPO(cs=0)","True"
"PROFESSIONAL_ACCOUNTING","StablePrompt-PPO","A100","42.0","30.0","3.35","kyf7x3w1","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0.05)","True"
"PROFESSIONAL_ACCOUNTING","StablePrompt-PPO","A100","42.0","30.0","6.07","n7cxokpv","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0.1)","True"
"PROFESSIONAL_ACCOUNTING","StablePrompt-PPO","A100","42.0","30.0","6.07","bhs7fk4b","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0)","True"
"PROFESSIONAL_ACCOUNTING","StablePrompt-PPO","A100","42.0","30.0","5.08","b6r5u812","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5","StablePrompt-PPO(cs=0.05)","True"
"PROFESSIONAL_LAW","StablePrompt-PPO","A100","3.0","30.0","21.2","qy4c8yur","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5","StablePrompt-PPO(cs=0)","True"
"PROFESSIONAL_LAW","StablePrompt-PPO","A100","42.0","30.0","12","5mlqjfeb","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5","StablePrompt-PPO(cs=0.05)","True"
"PROFESSIONAL_LAW","StablePrompt-PPO","A100","42.0","30.0","10","z9p51fgg","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0.05)","True"
"PROFESSIONAL_LAW","StablePrompt-PPO","A100","42.0","30.0","21.22","p8kw450l","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0)","True"
"PROFESSIONAL_LAW","StablePrompt-PPO","A100","42.0","30.0","21.12","02be9idn","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0.1)","True"
"PROFESSIONAL_MEDICINE","StablePrompt-PPO","A100","3.0","30.0","7.07","2my8raxg","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5","StablePrompt-PPO(cs=0)","True"
"PROFESSIONAL_MEDICINE","StablePrompt-PPO","A100","42.0","30.0","7.15","4x8r6b9n","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0)","True"
"PROFESSIONAL_MEDICINE","StablePrompt-PPO","A100","42.0","30.0","7.17","fvh5ydb0","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0.1)","True"
"PROFESSIONAL_MEDICINE","StablePrompt-PPO","A100","42.0","30.0","3.6","2vg0uwv3","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0.05)","True"
"PROFESSIONAL_MEDICINE","StablePrompt-PPO","A100","42.0","30.0","5.78","z0ulo9mz","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5","StablePrompt-PPO(cs=0.05)","True"
"PROFESSIONAL_PSYCHOLOGY","StablePrompt-PPO","A100","3.0","30.0","8.07","qlszdzub","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5","StablePrompt-PPO(cs=0)","True"
"PROFESSIONAL_PSYCHOLOGY","StablePrompt-PPO","A100","42.0","30.0","5.75","a046d94p","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5","StablePrompt-PPO(cs=0.05)","True"
"PROFESSIONAL_PSYCHOLOGY","StablePrompt-PPO","A100","42.0","30.0","4.02","ntg66huc","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0.05)","True"
"PROFESSIONAL_PSYCHOLOGY","StablePrompt-PPO","A100","42.0","30.0","7.87","zfnakjfp","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0)","True"
"PROFESSIONAL_PSYCHOLOGY","StablePrompt-PPO","A100","42.0","30.0","7.85","2jwqsxb8","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0.1)","True"
"PUBLIC_RELATIONS","StablePrompt-PPO","A100","3.0","30.0","4.7","wkw1sozi","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5","StablePrompt-PPO(cs=0)","True"
"PUBLIC_RELATIONS","StablePrompt-PPO","A100","42.0","30.0","4.25","dyc8pjw5","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5","StablePrompt-PPO(cs=0.05)","True"
"PUBLIC_RELATIONS","StablePrompt-PPO","A100","42.0","30.0","2.55","g9r9hl2l","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0.05)","True"
"PUBLIC_RELATIONS","StablePrompt-PPO","A100","42.0","30.0","4.35","h5m0wflx","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0.1)","True"
"PUBLIC_RELATIONS","StablePrompt-PPO","A100","42.0","30.0","4.4","o0tdk4uj","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0)","True"
"QNLI","StablePrompt-PPO","A100","","100.0","29.4","z42fn4jy","algprompt_classification_qnli","classification_qnli_google/gemma-1.1-7b-it_google/gemma-1.1-7b-it","Unknown","True"
"QNLI","StablePrompt-PPO","A100","3.0","100.0","27.28","u35qx1lw","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_cs0_bs16_top5","StablePrompt-PPO(cs=0)","True"
"QNLI","StablePrompt-PPO","A100","3.0","100.0","56.98","oo5rdcty","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3","StablePrompt-PPO(cs=0)","True"
"QNLI","StablePrompt-PPO","A100","3.0","100.0","27.17","qyq4nfrs","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_cs0.1_bs16_top5","StablePrompt-PPO(cs=0.1)","True"
"QNLI","StablePrompt-PPO","A100","42.0","100.0","51.8","n72iimyi","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42","StablePrompt-PPO(cs=0)","True"
"QNLI","StablePrompt-PPO","A100","42.0","100.0","51.05","ow70ta82","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42","StablePrompt-PPO(cs=0.1)","True"
"QNLI","StablePrompt-PPO","A100","666.0","100.0","54.78","6p2l2nxh","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s666","StablePrompt-PPO(cs=0)","True"
"QNLI","StablePrompt-PPO","A100","666.0","100.0","54.63","v6c2ly9b","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s666_cs0.1_bs16_top5","StablePrompt-PPO(cs=0.1)","True"
"RHYMES","StablePrompt-PPO","A100","3.0","30.0","7.13","58sdhgo0","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3","StablePrompt-PPO","True"
"RHYMES","StablePrompt-PPO","A100","3.0","30.0","6.68","oarwpibw","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3_re","StablePrompt-PPO","True"
"RHYMES","StablePrompt-PPO","A100","42.0","30.0","7.2","nhjqiwmk","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42","StablePrompt-PPO","True"
"RHYMES","StablePrompt-PPO","A100","6.0","100.0","37.6","a2mignvr","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"RHYMES","StablePrompt-PPO","A100","6.0","200.0","73.6","0vfnr4tn","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"RHYMES","StablePrompt-PPO","A100","6.0","30.0","7.47","fykqraaf","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"RTE","StablePrompt-PPO","A100","","100.0","22.08","021bviiv","algprompt_classification_rte","classification_rte_google/gemma-1.1-7b-it_google/gemma-1.1-7b-it","Unknown","True"
"RTE","StablePrompt-PPO","A100","3.0","100.0","37.17","khg3bqk8","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3","StablePrompt-PPO(cs=0)","True"
"RTE","StablePrompt-PPO","A100","3.0","100.0","19.68","vii6hjkr","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_cs0.1_bs16_top5","StablePrompt-PPO(cs=0.1)","True"
"RTE","StablePrompt-PPO","A100","3.0","100.0","19.52","g5vrsu5y","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_cs0_bs16_top5","StablePrompt-PPO(cs=0)","True"
"RTE","StablePrompt-PPO","A100","42.0","100.0","37.88","06jr9z5i","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42","StablePrompt-PPO(cs=0)","True"
"RTE","StablePrompt-PPO","A100","42.0","100.0","38.28","q9bi1p48","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42","StablePrompt-PPO(cs=0.1)","True"
"RTE","StablePrompt-PPO","A100","666.0","100.0","36.3","jl4j4rxk","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s666","StablePrompt-PPO(cs=0)","True"
"RTE","StablePrompt-PPO","A100","666.0","100.0","36.7","igkngxjy","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s666_cs0.1_bs16_top5","StablePrompt-PPO(cs=0.1)","True"
"RUIN_NAMES","StablePrompt-PPO","A100","3.0","30.0","3.55","6qblsejd","GFB_BBH_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s3","Unknown","True"
"RUIN_NAMES","StablePrompt-PPO","A100","42.0","30.0","3.52","x3xhqchk","GFB_BBH_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s42","Unknown","True"
"RUIN_NAMES","StablePrompt-PPO","A100","6.0","30.0","6.38","3o59odpe","GFB_BBH_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s6","Unknown","True"
"SECOND_WORD_LETTER","StablePrompt-PPO","A100","3.0","30.0","6.55","8m2ad850","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3_re","StablePrompt-PPO","True"
"SECOND_WORD_LETTER","StablePrompt-PPO","A100","3.0","30.0","7.27","dtygrvur","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3","StablePrompt-PPO","True"
"SECOND_WORD_LETTER","StablePrompt-PPO","A100","42.0","30.0","7.2","hcisz5t7","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42","StablePrompt-PPO","True"
"SECOND_WORD_LETTER","StablePrompt-PPO","A100","6.0","100.0","37.23","8320cdfd","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"SECOND_WORD_LETTER","StablePrompt-PPO","A100","6.0","200.0","72.9","8p58c7ce","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"SECOND_WORD_LETTER","StablePrompt-PPO","A100","6.0","30.0","7.17","i0nrgxvf","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"SECURITY_STUDIES","StablePrompt-PPO","A100","3.0","30.0","6.67","3i01wx3q","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5","StablePrompt-PPO(cs=0)","True"
"SECURITY_STUDIES","StablePrompt-PPO","A100","42.0","30.0","6.77","0k50hime","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0.1)","True"
"SECURITY_STUDIES","StablePrompt-PPO","A100","42.0","30.0","3.42","06v0qgdz","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0.05)","True"
"SECURITY_STUDIES","StablePrompt-PPO","A100","42.0","30.0","5.27","m0bihpcb","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5","StablePrompt-PPO(cs=0.05)","True"
"SECURITY_STUDIES","StablePrompt-PPO","A100","42.0","30.0","6.78","0dj84mr7","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0)","True"
"SENTENCE_SIMILARITY","StablePrompt-PPO","A100","3.0","30.0","7.18","xkxylho2","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3_re","StablePrompt-PPO","True"
"SENTENCE_SIMILARITY","StablePrompt-PPO","A100","3.0","30.0","7.55","ev1lk5wu","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3","StablePrompt-PPO","True"
"SENTENCE_SIMILARITY","StablePrompt-PPO","A100","42.0","30.0","7.57","s8sxnk2g","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42","StablePrompt-PPO","True"
"SENTENCE_SIMILARITY","StablePrompt-PPO","A100","6.0","100.0","40.45","fwzn1gjy","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"SENTENCE_SIMILARITY","StablePrompt-PPO","A100","6.0","200.0","79.62","u456fi0y","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"SENTENCE_SIMILARITY","StablePrompt-PPO","A100","6.0","30.0","7.38","ljo176e1","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"SENTIMENT","StablePrompt-PPO","A100","3.0","30.0","7.33","w34ayhza","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3","StablePrompt-PPO","True"
"SENTIMENT","StablePrompt-PPO","A100","3.0","30.0","6.72","h5osl9wl","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3_re","StablePrompt-PPO","True"
"SENTIMENT","StablePrompt-PPO","A100","42.0","30.0","7.33","r130swr5","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42","StablePrompt-PPO","True"
"SENTIMENT","StablePrompt-PPO","A100","6.0","100.0","38.93","abtx5xrq","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"SENTIMENT","StablePrompt-PPO","A100","6.0","200.0","77.02","4pe5m4de","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"SENTIMENT","StablePrompt-PPO","A100","6.0","30.0","7.58","7fvfzens","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"SINGULAR_TO_PLURAL","StablePrompt-PPO","A100","3.0","30.0","7.08","4v72cxj9","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3","StablePrompt-PPO","True"
"SINGULAR_TO_PLURAL","StablePrompt-PPO","A100","3.0","30.0","6.42","ixe0a886","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3_re","StablePrompt-PPO","True"
"SINGULAR_TO_PLURAL","StablePrompt-PPO","A100","42.0","30.0","7.07","wgegb00l","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42","StablePrompt-PPO","True"
"SINGULAR_TO_PLURAL","StablePrompt-PPO","A100","6.0","100.0","36.77","pwpoa9kg","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"SINGULAR_TO_PLURAL","StablePrompt-PPO","A100","6.0","200.0","71.9","8r2z8ben","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"SINGULAR_TO_PLURAL","StablePrompt-PPO","A100","6.0","30.0","6.88","4g1zp7gx","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"SNARKS","StablePrompt-PPO","A100","3.0","30.0","3.28","gc0vzwfw","GFB_BBH_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s3","Unknown","True"
"SNARKS","StablePrompt-PPO","A100","42.0","30.0","3.27","wiu5oqv2","GFB_BBH_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s42","Unknown","True"
"SNARKS","StablePrompt-PPO","A100","6.0","30.0","5.87","faszx9c1","GFB_BBH_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s6","Unknown","True"
"SNLI","StablePrompt-PPO","A100","","100.0","49.3","5q6bv3gp","algprompt_classification_snli","classification_snli_google/gemma-1.1-7b-it_google/gemma-1.1-7b-it","Unknown","True"
"SNLI","StablePrompt-PPO","A100","","100.0","73.53","bc6prqrz","algprompt_classification_snli","classification_snli_google/gemma-1.1-7b-it_google/gemma-1.1-7b-it","Unknown","True"
"SNLI","StablePrompt-PPO","A100","3.0","100.0","91.62","uwujmxiz","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3","StablePrompt-PPO(cs=0)","True"
"SNLI","StablePrompt-PPO","A100","3.0","100.0","44.3","urvwfep8","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_cs0.1_bs16_top5","StablePrompt-PPO(cs=0.1)","True"
"SNLI","StablePrompt-PPO","A100","3.0","100.0","44.5","vwn055o6","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_cs0_bs16_top5","StablePrompt-PPO(cs=0)","True"
"SNLI","StablePrompt-PPO","A100","42.0","100.0","85.93","wjq0ywiq","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42","StablePrompt-PPO(cs=0)","True"
"SNLI","StablePrompt-PPO","A100","42.0","100.0","89.38","0ed07hsf","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42","StablePrompt-PPO(cs=0.1)","True"
"SNLI","StablePrompt-PPO","A100","666.0","100.0","93","6nhg85b5","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s666_cs0.1_bs16_top5","StablePrompt-PPO(cs=0.1)","True"
"SNLI","StablePrompt-PPO","A100","666.0","100.0","93.32","xy9dlzm1","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s666","StablePrompt-PPO(cs=0)","True"
"SOCIOLOGY","StablePrompt-PPO","A100","3.0","30.0","5.22","r9bb3dyg","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5","StablePrompt-PPO(cs=0)","True"
"SOCIOLOGY","StablePrompt-PPO","A100","42.0","30.0","4.62","msgdq13r","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5","StablePrompt-PPO(cs=0.05)","True"
"SOCIOLOGY","StablePrompt-PPO","A100","42.0","30.0","5.08","4yrl485w","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0)","True"
"SOCIOLOGY","StablePrompt-PPO","A100","42.0","30.0","5.1","yqoya5eb","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0.1)","True"
"SOCIOLOGY","StablePrompt-PPO","A100","42.0","30.0","2.82","x8vog3vl","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0.05)","True"
"SPORTS_UNDERSTANDING","StablePrompt-PPO","A100","3.0","30.0","4.83","muk2ydk0","GFB_BBH_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s3","Unknown","True"
"SPORTS_UNDERSTANDING","StablePrompt-PPO","A100","42.0","30.0","4.67","kf18pw1k","GFB_BBH_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s42","Unknown","True"
"SPORTS_UNDERSTANDING","StablePrompt-PPO","A100","6.0","30.0","8.75","cx0pa5la","GFB_BBH_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s6","Unknown","True"
"SST2","StablePrompt-PPO","A100","","100.0","37.22","hxxqjxon","algprompt_classification_sst2","classification_sst2_google/gemma-1.1-7b-it_google/gemma-1.1-7b-it","Unknown","True"
"SST2","StablePrompt-PPO","A100","","100.0","20.98","gr6jxsk8","algprompt_classification_sst2","classification_sst2_google/gemma-1.1-7b-it_google/gemma-1.1-7b-it","Unknown","True"
"SST2","StablePrompt-PPO","A100","3.0","100.0","18.18","x8vi5opn","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_cs0_bs16_top5","StablePrompt-PPO(cs=0)","True"
"SST2","StablePrompt-PPO","A100","3.0","100.0","31.9","92emydsq","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3","StablePrompt-PPO(cs=0)","True"
"SST2","StablePrompt-PPO","A100","3.0","100.0","18.83","8a1j1qz9","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_cs0.1_bs16_top5","StablePrompt-PPO(cs=0.1)","True"
"SST2","StablePrompt-PPO","A100","42.0","100.0","32.72","r6d8qcje","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42","StablePrompt-PPO(cs=0.1)","True"
"SST2","StablePrompt-PPO","A100","42.0","100.0","32.2","jbugnzc8","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42","StablePrompt-PPO(cs=0.1)","True"
"SST2","StablePrompt-PPO","A100","42.0","100.0","31.75","yfxn6rcx","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42","StablePrompt-PPO(cs=0)","True"
"SST2","StablePrompt-PPO","A100","42.0","100.0","31.83","8cp0i36r","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42","StablePrompt-PPO(cs=0)","True"
"SST2","StablePrompt-PPO","A100","666.0","100.0","30.58","gb5a03z7","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s666","StablePrompt-PPO(cs=0)","True"
"SST2","StablePrompt-PPO","A100","666.0","100.0","31.03","ik1s0zys","GFB_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s666_cs0.1_bs16_top5","StablePrompt-PPO(cs=0.1)","True"
"SUM","StablePrompt-PPO","A100","3.0","30.0","6.53","asqz76id","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3_re","StablePrompt-PPO","True"
"SUM","StablePrompt-PPO","A100","3.0","30.0","7.1","trp1goyb","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3","StablePrompt-PPO","True"
"SUM","StablePrompt-PPO","A100","42.0","30.0","7.17","qzfcwrai","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42","StablePrompt-PPO","True"
"SUM","StablePrompt-PPO","A100","6.0","100.0","37.57","fj8di6v2","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"SUM","StablePrompt-PPO","A100","6.0","200.0","74.02","vlxloxje","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"SUM","StablePrompt-PPO","A100","6.0","30.0","7.08","kv6niv96","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"SYNONYMS","StablePrompt-PPO","A100","3.0","30.0","6.58","fepne7t8","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3_re","StablePrompt-PPO","True"
"SYNONYMS","StablePrompt-PPO","A100","3.0","30.0","7.27","e5atjxvy","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3","StablePrompt-PPO","True"
"SYNONYMS","StablePrompt-PPO","A100","42.0","30.0","7.18","y2iff2ze","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42","StablePrompt-PPO","True"
"SYNONYMS","StablePrompt-PPO","A100","6.0","100.0","37.92","dwpv12iw","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"SYNONYMS","StablePrompt-PPO","A100","6.0","200.0","74.57","s7q3zil0","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"SYNONYMS","StablePrompt-PPO","A100","6.0","30.0","8.52","wo56tdgm","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"TAXONOMY_ANIMAL","StablePrompt-PPO","A100","3.0","30.0","6.72","x5ltxxkj","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3_re","StablePrompt-PPO","True"
"TAXONOMY_ANIMAL","StablePrompt-PPO","A100","3.0","30.0","7.18","etzwt1qh","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3","StablePrompt-PPO","True"
"TAXONOMY_ANIMAL","StablePrompt-PPO","A100","42.0","30.0","7.12","58xxm6ju","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42","StablePrompt-PPO","True"
"TAXONOMY_ANIMAL","StablePrompt-PPO","A100","6.0","100.0","38.57","hbyqjltd","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
